,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,Target3
5649,4.119696996,-0.167419436,-0.669677743,-36.69150587,-3.147243532,-1.048074833,-0.669677743,P,c,,2.498102946
5650,5.143243341,0.167919488,0.671677954,-3.860014854,5.146861922,0.043102007,0.671677954,R,b,,2.33653911
5651,-2.176025962,-0.669897948,-2.679591791,41.12480477,-7.893897088,,-2.679591791,P,a,,-6.906316586
5652,1.344055598,0.108714209,0.434856837,21.95858535,-14.21815808,-1.405327809,0.434856837,Q,c,,5.206781734
5653,-2.704826712,0.989810189,3.959240756,1.943467982,-9.651069656,-1.310210509,3.959240756,Q,b,41.14718194,6.475130384
5654,3.742518882,-0.706924599,-2.827698398,,-10.57057109,0.294618388,-2.827698398,R,c,11.69026762,-1.675887296
5655,-3.487224886,0.129969781,0.519879123,-49.73856052,9.234469069,-1.776362446,0.519879123,Q,c,,4.946563958
5656,-0.424358025,-0.065695747,,-44.8821203,12.4870808,0.3000034,-0.262782986,R,c,,1.005018796
5657,,0.970071979,3.880287915,-15.35645709,13.97296496,1.909619872,3.880287915,P,c,26.51771348,3.290989523
5658,-3.912228349,0.130131742,0.520526968,4.750321167,-0.354705005,-0.284385699,0.520526968,P,b,9.005526612,-0.412347703
5659,-1.401885425,,-0.293457554,13.85290074,-23.9994532,-1.170945811,-0.293457554,P,b,,2.637273498
5660,2.298313987,-0.12149692,-0.485987679,-14.35589815,20.72970674,0.571417311,-0.485987679,R,c,-16.34459531,0.385045273
5661,1.73723462,-0.09080539,-0.363221559,-0.046762763,-16.42811099,-1.598762702,-0.363221559,R,a,-3.669625795,2.281260358
5662,-0.951498567,0.277005553,1.108022213,8.710901565,55.84036023,-0.266970488,1.108022213,P,a,,5.18891008
5663,4.094094267,0.255368527,1.021474107,-8.16790241,,,1.021474107,R,a,3.680419144,6.006991247
5664,0.713269926,0.04794097,0.19176388,41.08575471,,-0.462732598,,R,b,34.78624256,3.381921312
5665,-1.385338655,-0.149893895,-0.599575579,27.56608689,9.679825186,-0.678638435,-0.599575579,R,b,,1.190171216
5666,-0.036016029,-0.735659463,-2.942637851,4.38728243,13.94171818,-0.134213212,-2.942637851,Q,c,,0.175449765
5667,-1.576919145,-0.342988384,-1.371953537,16.98679101,-8.425956947,1.064002887,-1.371953537,R,c,-0.130102565,-5.511052495
5668,1.813160626,-0.101681798,-0.406727193,-21.85110998,10.87073947,0.951619327,-0.406727193,R,a,-21.54815991,-1.990692666
5669,-6.319290873,0.033851904,0.135407617,14.52518821,-11.90991869,-0.541530544,0.135407617,R,a,12.97422673,-2.06770719
5670,-1.282232115,0.091306129,0.365224515,6.573781406,17.02014575,-0.766232906,0.365224515,Q,c,,4.047115807
5671,3.950608585,0.260097616,1.040390464,-9.793571735,-20.82689806,-1.252874069,1.040390464,R,a,,2.548616508
5672,-0.343899138,-0.329641147,-1.318564588,-8.547840705,-23.09032632,2.859326098,-1.318564588,Q,c,,-10.5701565
5673,,-0.439232412,-1.756929649,46.1682617,8.893527413,-1.736834688,-1.756929649,R,b,19.36531287,2.851637605
5674,-4.874193365,-0.593951726,-2.375806905,51.04244004,-7.440350944,-1.341528705,-2.375806905,R,a,17.07588298,-1.942378873
5675,0.326574068,-0.464911209,-1.859644834,1.569962791,-29.33421983,0.644037462,-1.859644834,Q,c,-17.34047811,-3.734972116
5676,2.967454741,0.859112461,3.436449843,-1.083165022,11.74969551,1.352702299,3.436449843,Q,c,33.49796641,4.497591745
5677,-1.754799169,-0.948403924,-3.793615697,-65.00674818,8.728360708,-1.029904031,-3.793615697,P,a,-89.94155552,-0.275983823
5678,-1.308525901,0.403468367,1.613873469,-56.90381672,29.06160665,1.731041392,1.613873469,P,c,-29.38431868,-0.496450574
5679,-1.772741485,-0.24017261,-0.960690438,18.77239713,14.96585354,-0.487056475,-0.960690438,R,a,5.411013321,-0.515721249
5680,6.692610948,-1.284040423,-5.13616169,60.99470848,14.27260544,-0.457399142,-5.13616169,P,b,,-1.128036771
5681,-0.273121567,-0.259815003,-1.039260014,-7.854633082,-9.279606022,0.391594992,-1.039260014,Q,b,-16.6763066,-3.079849805
5682,0.669877285,0.716349967,2.865399869,-24.97705072,-3.417971458,1.127204614,,P,c,8.672358111,3.741657931
5683,-2.870529393,0.134708831,0.538835322,4.916685666,3.253070309,-1.044585392,0.538835322,Q,b,9.321701756,2.453367817
5684,2.959481258,-0.049400987,-0.197603947,10.84781459,-0.965443266,-1.39853241,-0.197603947,R,b,,3.283347868
5685,0.381942688,-0.980294669,-3.921178678,7.309591085,54.43189764,0.694811427,-3.921178678,R,c,,-1.602176042
5686,-3.382156094,0.995515503,3.982062011,24.18057592,0.702718897,,3.982062011,P,b,59.16508085,5.28573902
5687,-3.156845126,0.646255041,2.585020163,11.80600811,18.24985203,-1.016107601,2.585020163,Q,b,35.29500812,5.363054821
5688,-3.16848249,0.04647431,0.18589724,7.970931012,-9.118235049,1.820603104,0.18589724,R,b,8.23571721,-6.049728284
5689,-3.666770988,1.138858824,,-84.85364872,15.9440898,-1.52618303,4.555435295,Q,b,-22.32856603,8.20353023
5690,0.49101066,0.671408239,2.685632955,12.50332836,-9.696701491,1.656789073,2.685632955,R,a,,-0.610888705
5691,0.893820428,0.606836495,2.427345979,-14.73375562,14.09643618,0.774785404,2.427345979,Q,a,12.4864553,0.016873975
5692,1.338660125,1.098124966,4.392499864,-38.55209288,-0.426901508,1.058024903,4.392499864,P,a,13.08332434,4.522139198
5693,0.418780361,-0.015408642,-0.061634569,-28.91930472,8.105031782,1.038615217,-0.061634569,Q,b,,-0.410914433
5694,3.885526567,0.125203083,0.500812334,,-15.83310801,-0.347345904,,R,b,-2.505435698,1.94651378
5695,1.087302959,0.512936345,2.05174538,-21.37442714,-13.89874145,-0.020445727,2.05174538,P,c,3.417912085,3.38510571
5696,0.845920033,0.427976363,1.711905452,6.859335538,16.80510122,-0.40214301,1.711905452,R,b,,5.228586947
5697,-0.663726471,0.937692584,3.750770335,19.95443634,-24.37651275,1.09907938,3.750770335,P,b,53.47125243,2.666143494
5698,4.232817256,-0.164307546,-0.657230184,-39.24909764,-4.31924507,2.316982623,-0.657230184,Q,a,-37.97157995,-3.770181084
5699,-0.622469427,-0.178284511,-0.713138042,-1.331118389,-3.339676238,1.690480228,-0.713138042,R,b,-8.196275132,-5.497257153
5700,-2.096023044,-0.337842094,-1.351368376,1.31504608,6.709139102,0.170742806,-1.351368376,Q,c,,-2.496909806
5701,6.46207195,-0.032433087,-0.129732349,7.511331162,27.76963809,,-0.129732349,P,c,,8.663078971
5702,1.709732655,-0.200437006,-0.801748024,-37.09776325,19.81900887,,-0.801748024,Q,b,-37.69569084,4.622419879
5703,0.39479401,-0.232748488,-0.930993954,-39.30162234,3.341565851,-0.477837614,-0.930993954,Q,a,,0.155083295
5704,1.633693153,-0.014641408,-0.058565633,17.32367464,22.10234698,,-0.058565633,Q,a,13.27328338,0.921081946
5705,2.268646738,-0.007826453,-0.031305813,-14.90134501,-7.719454525,-0.101497737,-0.031305813,R,a,,0.017150477
5706,-2.81202912,-0.018814178,-0.075256711,2.955627451,27.0671127,-0.63081447,-0.075256711,P,b,,3.240492111
5707,3.287051014,-0.439393045,-1.757572182,28.76348525,1.788722859,-1.357989135,-1.757572182,Q,b,,2.115229025
5708,10.00881564,-0.849245718,-3.396982873,-5.616874737,22.17518736,2.166086553,-3.396982873,Q,c,-38.46332852,-1.459718458
5709,0.182631537,-0.377638066,-1.510552263,-5.547002252,-46.51476575,1.616623115,-1.510552263,P,c,-19.54312443,-6.771581598
5710,-2.834678428,0.549200763,,-15.98940765,-6.739280936,0.316260402,2.196803051,P,b,,2.444777752
5711,-3.352904229,0.069581151,0.278324605,0.0295742,10.776485,-0.013168198,0.278324605,P,a,,0.186811658
5712,2.842595267,-0.330417497,-1.321669988,36.54048394,-13.12243527,0.345698092,-1.321669988,P,b,16.01568728,-1.337155317
5713,-2.07043042,-0.539042825,-2.156171302,-9.940414127,2.297362889,-3.828444232,-2.156171302,R,c,,5.040844802
5714,4.802382728,-0.241339635,-0.965358538,0.491038491,21.38442121,1.344144152,-0.965358538,P,b,-9.260754588,-1.977693162
5715,1.9020208,-0.213251176,-0.853004705,21.13938157,43.46025713,-1.400970176,-0.853004705,Q,a,8.381458204,5.116640836
5716,-0.059844935,-0.137459786,-0.549839143,16.13066769,10.18306081,-2.884659739,-0.549839143,R,c,,6.713043312
5717,-0.589698833,-0.38245813,-1.529832519,-28.22448767,-41.05107547,0.787406008,-1.529832519,P,b,-37.87791533,-6.929055231
5718,5.668113842,-0.505646141,-2.022584565,-51.51555719,14.64541622,-0.957146298,-2.022584565,Q,c,,5.091552025
5719,4.675859115,-0.817023153,,29.65969075,-32.24430702,1.874746743,-3.268092611,Q,b,-8.95317351,-6.964565893
5720,2.415506632,-0.586759452,-2.347037808,15.01846165,-18.5634346,2.985492164,-2.347037808,R,c,-11.45560875,-8.734462417
5721,3.074806135,-0.667446847,-2.669787389,-7.602849749,-1.300230115,1.262066546,-2.669787389,Q,b,,-2.314220841
5722,1.53999158,-0.56904135,-2.276165401,-20.26187871,-18.17006064,0.96006982,-2.276165401,Q,a,-38.97115698,-3.461560556
5723,7.484207106,-0.448812264,-1.795249055,4.808742801,-0.027431682,0.405336886,-1.795249055,P,b,-14.10549631,0.641531534
5724,-2.195174147,0.004416162,0.017664648,38.71247968,3.877444952,1.904509067,0.017664648,P,b,,-2.592813531
5725,-4.242884828,0.477543039,1.910172156,31.65505025,-8.101697172,0.374749718,1.910172156,P,b,44.42576176,0.389202748
5726,0.325856518,0.310805287,1.243221148,26.39429309,10.1353884,0.093164479,1.243221148,P,c,,2.056557408
5727,-0.844594645,-0.600975115,-2.403900461,-17.37844726,31.07200265,0.873802182,-2.403900461,Q,a,,-4.352590026
5728,1.775914068,-0.346508291,,-31.47588864,,0.108109028,-1.386033164,Q,a,,-1.125202628
5729,3.429997172,-0.114071538,-0.456286152,6.498130884,-29.37814879,-1.243971319,-0.456286152,Q,c,,2.253418924
5730,-2.649542388,0.273420121,1.093680482,4.151156815,10.40893491,-3.689223555,1.093680482,R,b,14.25773028,8.01002369
5731,1.291791008,-0.108739845,-0.434959378,-44.13875256,7.621197378,-0.733185479,-0.434959378,R,a,-39.66059583,0.439131691
5732,-1.380359029,-0.618860632,-2.475442526,28.07667734,7.698300971,,-2.475442526,R,b,-2.293083394,-5.644737697
5733,1.50425379,0.22133228,,-31.92351109,-6.014475993,0.011707138,,P,c,-16.68551767,2.275344223
5734,1.627736985,-1.729587314,-6.918349258,32.6498448,-5.573712694,0.742920825,-6.918349258,P,c,-43.06361674,-7.146137352
5735,-3.208546509,0.268200925,1.0728037,-30.6226344,-10.21107936,0.972894432,1.0728037,R,a,,-2.212631382
5736,4.128644514,0.570464753,2.281859012,7.302907571,42.44556954,0.697571527,2.281859012,R,a,,3.934334627
5737,-4.549254347,0.101430646,,-18.51475144,18.2894765,,0.405722585,R,c,-10.75457531,-2.480904057
5738,-1.145627347,-0.253836056,,-2.412363282,-5.683145071,-1.126110765,-1.015344225,P,b,-12.08333287,0.218142343
5739,-1.130554055,0.470279321,1.881117282,51.85805427,34.49569625,-1.099369142,1.881117282,R,a,60.29761624,5.339157413
5740,-3.863225661,-0.480441927,-1.921767707,7.478077326,-30.56870199,-0.848311921,-1.921767707,R,c,-13.23521521,-1.619934819
5741,-2.983785655,-0.228543468,-0.914173872,8.368407661,-3.581860773,-1.532167634,-0.914173872,Q,b,,2.322035655
5742,0.440922866,0.17406505,0.696260201,-0.035994157,-6.202333496,-0.195853709,0.696260201,Q,a,,-0.428112262
5743,-2.845124483,-0.424184146,,28.53134281,9.031581036,,-1.696736583,R,b,5.857708414,-6.311337512
5744,-2.435459713,0.165242288,0.660969152,-10.92594209,-7.949215645,,0.660969152,P,b,-2.131062147,-0.79529481
5745,2.789256509,-0.328190985,-1.312763938,-67.63496871,10.83936213,0.014027266,-1.312763938,R,b,,0.733972375
5746,-6.016870768,-0.813466915,,34.51962154,-14.4235256,0.470448297,-3.25386766,Q,b,,-8.363731189
5747,2.241964336,-0.492518894,-1.970075574,-44.80216059,-4.875677218,2.978915076,-1.970075574,P,c,,-7.438956324
5748,0.641551872,1.398416481,5.593665923,41.49017933,0.236047663,-0.279674436,5.593665923,R,c,89.12880269,8.472080262
5749,-3.218815185,-0.297972715,-1.19189086,19.72591986,-17.98875966,-0.247376313,-1.19189086,Q,c,,-1.9252412
5750,0.177123963,0.042859994,0.171439976,-23.28313131,-17.50774222,0.342998762,0.171439976,P,b,,0.450032752
5751,1.02737346,0.386552336,1.546209344,7.923646833,-8.139025223,0.610109449,1.546209344,P,b,21.80101091,0.338411901
5752,-1.055733446,-0.784229324,-3.136917296,-3.347189834,16.79733686,-0.922747593,-3.136917296,R,b,-34.04692483,-1.343672308
5753,-5.602452888,0.060358661,0.241434643,-33.0903621,19.24259071,0.364511085,0.241434643,R,b,-24.05794324,-0.206182723
5754,-2.81244662,-1.250337759,-5.001351035,11.05407915,-12.80311443,-1.254058774,,P,a,,-3.533493627
5755,-0.739010132,0.166826407,0.667305626,21.32126349,9.191365093,0.409173836,0.667305626,R,c,23.73006706,2.271605756
5756,1.402595008,0.213598877,,-25.11910452,16.46845503,-1.338656109,0.854395509,P,c,-11.55132853,5.633380544
5757,3.682177559,-0.254727744,-1.018910977,-29.54097286,-16.97381059,-1.180018268,-1.018910977,R,b,,2.743730495
5758,4.124040553,0.402912158,1.611648632,21.98186135,5.370066486,-0.63091936,1.611648632,R,b,33.7019754,4.182114831
5759,1.262156714,1.017325238,4.069300951,2.509000128,-17.70326641,-0.262118641,,R,a,,4.787898008
5760,2.51620348,0.152047432,0.608189729,13.50876002,-15.78173797,1.786334906,0.608189729,R,b,16.88890531,-1.610389997
5761,0.0749287,1.097735505,4.390942022,25.67977165,8.138783595,-2.002617494,4.390942022,R,b,64.45323754,10.06157517
5762,-6.435544739,0.192094276,0.768377102,13.99846287,-4.513504717,-2.503358426,,Q,a,,2.211856631
5763,-3.440258879,-0.103782201,-0.415128805,-21.22811235,6.852281509,2.71625703,-0.415128805,R,a,,-8.16214141
5764,1.423415009,0.205452868,0.821811471,-7.323892077,-16.39802404,-1.754373199,0.821811471,R,a,2.359001053,5.114268582
5765,1.251276486,0.216308188,0.865232753,8.440078596,9.01797007,-2.162428756,,P,b,15.4043904,6.959382385
5766,-5.022521474,-0.428932575,-1.715730299,-19.23559816,45.47242245,-0.495012952,-1.715730299,R,b,-32.54578152,-0.992872863
5767,-2.352260828,0.527795083,2.111180331,-20.57962117,1.342791954,0.657941212,2.111180331,R,c,4.648106375,0.087462561
5768,0.038734569,0.014723956,0.058895824,-2.063597024,3.273832093,3.271373216,0.058895824,Q,c,-1.061919378,-5.116708266
5769,-0.41317054,-0.293585526,-1.174342105,47.37280297,21.41594236,-1.850904759,-1.174342105,P,c,26.15482132,7.331812623
5770,-4.446470624,-0.667210077,-2.668840309,-18.67051147,14.98188771,-0.163041266,-2.668840309,Q,c,-41.62481227,-1.695758832
5771,-0.780825151,-0.534092523,-2.136370093,-21.30292581,-6.525949825,0.664881794,-2.136370093,Q,b,,-5.573476778
5772,-2.956000171,,-2.151211426,-29.35937105,3.409933009,-0.244746827,-2.151211426,R,c,,-0.938586039
5773,-2.62787549,0.370930031,1.483720123,-21.38425091,-5.014637634,-0.220040777,1.483720123,R,c,-2.270199494,0.496861135
5774,5.243864599,0.061152897,,-4.40753798,-8.426244906,-2.418523197,0.244611587,P,c,,6.808166871
5775,0.792810315,-0.002032125,-0.008128501,-19.03299104,30.83077544,1.318545923,-0.008128501,P,c,-15.30767785,0.860519172
5776,2.847806219,0.117075454,0.468301816,-21.26326433,5.03668094,-0.776605386,0.468301816,R,c,-12.3275933,4.854599604
5777,-0.240672717,-0.23245955,-0.929838201,19.41347871,10.53628764,0.922554557,-0.929838201,P,b,,-2.264679423
5778,-1.724404801,0.896996519,3.587986075,-0.28180248,-5.808841582,,3.587986075,P,c,,6.05017314
5779,1.970433735,-0.086937661,-0.347750646,24.76942504,17.73790205,1.505410363,-0.347750646,R,a,,0.180618704
5780,-0.809751838,0.11863296,,-13.78831396,37.89153545,-0.92333323,0.474531841,P,a,,2.778285904
5781,-3.14043599,0.791076779,3.164307115,10.79538513,-9.97244223,-2.192168462,3.164307115,Q,c,,7.793966984
5782,2.98549534,0.602840647,2.411362588,15.77039537,-14.37516064,1.098582407,2.411362588,R,c,36.72994218,1.435064891
5783,1.010606206,0.157786218,0.631144873,-51.36692498,0.324026537,-0.299667427,0.631144873,R,b,-34.78209125,3.226400725
5784,1.572455729,-0.359248632,-1.436994526,11.68470647,19.24762361,-1.481467855,-1.436994526,P,a,,4.669659515
5785,-1.562167975,-0.181716903,-0.72686761,-53.50233203,-0.434540339,-0.071172051,-0.72686761,P,b,,-1.212353447
5786,0.619197888,,4.623740578,-34.26946162,-35.86764613,2.339842024,4.623740578,Q,c,,1.359403531
5787,-1.07498161,-0.066659799,-0.266639195,-15.48173299,-20.63715243,0.651153808,-0.266639195,R,a,-15.05177834,-3.167732532
5788,-2.812337055,0.438433698,1.75373479,16.27737592,-11.26636624,2.031292824,1.75373479,R,c,30.55924863,-3.004000723
5789,-1.891485123,-0.284182501,-1.136730004,-9.878502122,3.900040174,-0.2029443,-1.136730004,P,c,,0.192236704
5790,2.688188958,0.183182502,0.732730006,-6.919097348,17.50854592,-0.095066267,0.732730006,R,a,1.792022183,4.085176185
5791,0.697720765,-0.330835347,-1.323341386,15.29002449,9.898015833,1.186850945,-1.323341386,Q,c,-1.001394277,-2.255777042
5792,-5.650718375,-0.150449276,-0.601797105,25.56485319,-29.04703688,-0.100021083,-0.601797105,P,a,14.4339115,-4.58079556
5793,0.039605182,0.265301633,1.061206534,-9.759999646,-3.735668891,-1.097642697,1.061206534,R,a,2.80406562,3.210179434
5794,-0.168004732,-0.115385292,-0.461541167,11.47629918,,-0.130849288,-0.461541167,Q,a,4.565627672,-1.892352974
5795,0.580736445,,1.013167861,-34.57848627,22.76438856,-1.364842987,1.013167861,Q,c,-17.53111041,4.847080349
5796,-1.810272662,-0.211061622,-0.844246487,-49.12687697,-26.72736407,-0.590636029,-0.844246487,P,a,-47.74396645,-0.278676896
5797,-2.188820314,0.339290764,1.357163058,16.31178255,3.240562034,-0.157290298,1.357163058,Q,a,26.62105662,-0.223541857
5798,-2.220847185,-0.26792656,-1.07170624,-13.88660914,-33.86427526,0.124396178,-1.07170624,P,c,-21.82634971,-1.53851536
5799,4.053763881,-0.495528275,-1.9821131,-29.35872433,4.605872273,0.676704702,-1.9821131,R,b,,-1.488755353
5800,1.611864794,-0.313427112,-1.25370845,25.15058914,35.73371515,-2.0781781,-1.25370845,P,b,7.583386816,6.140890337
5801,-0.167239854,-0.190877231,-0.763508924,-19.33121883,16.10498261,-0.606951326,-0.763508924,P,c,-23.1000643,3.298831656
5802,-0.836282323,0.739309143,2.957236572,-17.55601618,-8.004142956,0.236646018,2.957236572,P,c,15.52755278,3.29943822
5803,4.551332406,-0.759771378,-3.039085513,14.94865079,8.27219825,,-3.039085513,Q,c,,-3.002412718
5804,-3.11568421,-0.209553952,-0.838215808,3.126483604,-35.84771514,-1.482516431,-0.838215808,R,c,,0.156301271
5805,3.935100127,,-0.249213455,10.30314002,4.724270192,,-0.249213455,Q,c,,0.052359056
5806,-4.274174105,-0.282357343,-1.129429373,-26.04912972,-8.408393456,0.965741285,-1.129429373,R,c,,-3.513777424
5807,2.900412916,-0.280122241,,-45.56985996,19.24984942,-1.28127137,-1.120488962,P,c,-47.66077759,4.731406818
5808,-2.477015411,-0.384176773,-1.53670709,20.19771729,-8.923616427,0.965744194,-1.53670709,R,a,0.791102932,-3.616488902
5809,-1.678577997,0.118972446,0.475889785,-23.21431925,,-0.9327747,0.475889785,P,a,-13.81255755,1.655103491
5810,-2.929694235,0.913958024,3.655832097,26.86370558,-6.683633715,-1.843744004,3.655832097,Q,a,58.04928543,7.430098162
5811,0.977133411,-0.153413061,-0.613652245,31.20032369,23.99779326,-2.50722172,-0.613652245,R,b,18.82373651,6.401486801
5812,4.301520245,-0.464605038,-1.858420154,-3.728084775,5.443448442,1.896203356,-1.858420154,P,c,,-1.645747047
5813,-5.166150559,-0.937739646,-3.750958585,-9.355997219,-9.094503284,1.660965834,-3.750958585,P,b,-44.99438363,-8.211198852
5814,0.978940692,-0.497016445,,-10.09635372,-29.66978235,-2.622090326,-1.988065779,Q,c,,1.398532927
5815,-2.110162963,0.745915236,2.983660943,-11.77407008,17.32308627,-2.65147232,2.983660943,Q,a,20.41735337,10.53811635
5816,,-0.151224783,-0.604899132,27.49638143,-9.411499634,0.820304858,-0.604899132,R,b,,-4.693614246
5817,4.160613405,-0.793292303,-3.17316921,-23.68670176,-6.632662573,-1.103997648,-3.17316921,Q,b,-50.68105351,2.417938621
5818,-1.76672804,0.116078626,0.464314504,-42.96395144,-7.866423251,0.988145244,0.464314504,P,b,,-1.926037542
5819,-1.676709862,-0.744121093,-2.976484371,4.55982186,-11.29889354,-0.821785583,-2.976484371,P,a,,-0.844233719
5820,-0.98473166,-0.771596356,-3.086385423,-9.304355361,20.2173267,0.666411011,-3.086385423,Q,c,-38.30733852,-3.793733538
5821,-3.114411387,-0.684107767,-2.736431068,8.285957154,-12.79386653,-0.551325637,-2.736431068,P,c,,-1.113676692
5822,0.2718551,-0.19063357,,-32.45393868,-0.172410835,2.139945796,-0.762534282,P,b,-33.58849376,-7.344441318
5823,-3.412905954,-0.36224296,-1.448971838,-43.54773748,,-1.839400358,-1.448971838,Q,c,-49.32790837,3.29607986
5824,-3.721989788,0.101463658,0.405854631,-18.6151044,-6.531994211,0.307038536,0.405854631,R,b,,-2.87616336
5825,0.850594856,0.627481238,2.509924953,-10.87198382,44.65442881,0.511330617,2.509924953,R,a,16.40166247,3.200560492
5826,-1.369195845,-1.50798242,-6.031929678,4.778816699,19.23910934,0.743514236,-6.031929678,R,b,-56.49624343,-7.381107538
5827,-0.97374277,0.126539241,0.506156963,3.965984207,-37.9629978,1.420471769,0.506156963,R,c,,-3.739143157
5828,2.416688719,0.611553419,2.446213677,-48.94974025,-43.39942687,0.31791835,2.446213677,R,a,,1.800988616
5829,3.817668768,0.118148761,0.472595042,29.90274704,7.610121564,0.750973959,0.472595042,P,c,,0.83130872
5830,-5.160477526,-0.367620691,-1.470482764,59.57464184,12.17860533,0.490727802,-1.470482764,R,c,,-4.356503715
5831,-3.574160217,-0.856416123,-3.425664492,-11.1821569,,0.771238442,-3.425664492,R,b,,-8.352690186
5832,,-0.744059878,-2.976239513,51.168438,0.171472092,-2.882571226,-2.976239513,P,c,,3.458017609
5833,-2.860474873,0.611645415,2.446581659,-18.32803457,21.81037981,-1.153209588,2.446581659,P,a,9.803388938,5.667156188
5834,7.456829317,0.295833153,1.183332611,31.01282435,24.41932642,1.460034559,1.183332611,P,b,36.64358559,3.454855554
5835,1.904389179,0.754904802,3.019619209,-5.794336281,-11.17401939,-2.194049349,3.019619209,P,c,25.56072306,10.09424362
5836,-0.594907762,0.383970771,1.535883082,-13.78065626,30.90632444,-1.711471331,1.535883082,R,a,,8.176180817
5837,-4.864574555,-0.264618977,-1.05847591,-19.19667901,27.91264363,0.275459626,-1.05847591,P,c,-25.94210231,-0.573692135
5838,-0.118445829,-0.545708106,-2.182832425,-3.022773656,-13.07827324,0.293361311,-2.182832425,P,c,-24.24654317,-3.94335982
5839,-2.913583781,0.371968144,1.487872575,-3.408448976,28.77073459,,1.487872575,P,a,,-2.74848213
5840,-4.624272222,-0.282972534,-1.131890134,,-6.3653559,-1.963585798,-1.131890134,P,b,,0.924760779
5841,-0.397829449,-0.201672524,-0.806690097,50.53524668,11.8985175,-1.186285947,-0.806690097,R,a,,1.105844241
5842,-1.820910869,-0.617581071,-2.470324286,17.45320858,-22.51986637,0.473862298,-2.470324286,P,a,,-4.577967424
5843,3.279432948,-0.396323159,-1.585292638,-0.664767677,19.37954298,,-1.585292638,P,b,,0.2088199
5844,2.999419097,-0.965953811,,-10.17720276,17.11283728,0.802009778,-3.863815243,Q,b,,-5.488781634
5845,2.749941164,0.209453637,0.83781455,-2.549628321,,0.099244246,0.83781455,Q,c,6.338442839,3.26627069
5846,1.761788371,-0.173525468,-0.694101873,-7.933128633,-40.85058671,-1.173384109,-0.694101873,P,b,-13.28752164,1.916299243
5847,2.91010349,0.22877101,0.91508404,3.059336418,-25.04109586,-1.282640871,0.91508404,Q,a,11.59830954,2.161282995
5848,-4.822368783,0.480287952,,-33.27524258,-8.975689702,-1.226522141,1.921151807,R,a,,0.588080803
5849,-2.104306304,0.279822615,1.119290461,6.628508487,-0.738754746,-1.091045414,1.119290461,R,a,16.4957114,1.594288353
5850,-0.189635878,1.376645938,5.506583751,15.53032172,-28.56185838,-0.854148881,5.506583751,R,b,,6.315286047
5851,-3.903332487,0.117422478,0.469689912,5.682812704,-0.11040715,0.820436149,0.469689912,P,a,9.243149286,-2.143733692
5852,-3.710177114,0.301116854,1.204467417,-46.77165692,16.6048999,-1.17357501,1.204467417,R,a,,3.596269964
5853,3.922602546,-1.1140244,-4.456097599,-41.98942357,0.798483102,1.367486244,-4.456097599,P,b,,-6.590902319
5854,-0.286190873,0.243668527,0.974674109,15.84849555,-10.2499459,-0.357442402,0.974674109,R,b,22.42553754,-0.173666052
5855,-1.462898338,0.726134804,2.904539217,-34.92057513,10.53726149,-0.619431586,2.904539217,P,c,1.108932075,7.379576151
5856,-0.939103743,0.135748828,0.542995312,-14.89396688,19.74234246,-0.377910924,0.542995312,P,a,,3.64209271
5857,-2.063477403,-0.730619043,,16.62273211,9.454337395,-1.248061324,-2.922476171,Q,c,-15.92657602,0.160979725
5858,-0.617703688,-0.181519933,-0.726079731,-32.23972373,17.64589134,0.252982567,-0.726079731,R,b,-33.0525763,-0.863780797
5859,-1.110393147,-0.308387854,,-23.25453866,4.316945106,-0.307514904,-1.233551417,Q,b,,1.325284053
5860,-1.610024336,0.354918458,1.41967383,37.16446776,-2.220788086,1.292534515,1.41967383,P,c,,-1.715304195
5861,-5.861448281,-0.18892528,-0.755701119,-10.74223274,5.42508363,-0.812933331,-0.755701119,P,a,,1.760850045
5862,4.496540625,0.548935082,2.195740329,15.89840014,0.433591579,-0.868181609,2.195740329,P,b,,6.930531955
5863,-2.701062607,-0.01936036,-0.077441441,-46.05041743,-22.74214706,-0.895398475,-0.077441441,R,c,-37.61474836,0.528264277
5864,1.706974353,-0.350983498,-1.403933991,-8.569448689,-14.04592989,-1.154219377,-1.403933991,Q,b,,2.589645199
5865,1.768466185,1.015247336,4.060989346,25.39266839,14.72157172,-0.104490511,4.060989346,Q,c,60.92402817,7.553662646
5866,0.990551057,-0.125758868,-0.50303547,-7.560104973,19.26183335,1.632082725,-0.50303547,R,a,,-4.45393699
5867,-1.741068124,0.285508795,1.142035178,-0.932104169,-11.88675642,0.344186595,1.142035178,R,a,10.67466845,-0.972130577
5868,1.292465643,,0.918205461,5.203374674,7.259066293,-0.475259621,0.918205461,P,c,13.34475435,2.174908521
5869,-2.78811157,0.535537785,2.142151141,28.26202188,46.90097274,2.873995756,2.142151141,Q,b,,-3.430241123
5870,5.788464043,-0.015729916,-0.062919664,-3.137011984,-6.789811888,0.832395582,-0.062919664,P,a,-3.138806225,2.073622876
5871,-2.521978976,-0.102793764,-0.411175057,-7.926216592,17.45106381,1.637418691,-0.411175057,Q,b,-10.45272384,-2.45905849
5872,-1.301132267,0.446691603,1.786766413,31.37675702,20.80063946,1.265003577,1.786766413,Q,b,42.96906975,0.356265707
5873,1.08679745,-0.379750082,-1.519000327,15.54179338,-11.15840928,-1.259016836,-1.519000327,R,c,,2.968872513
